Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
CORDOBA,Sobremonte,Caminiaga,FIBRA OPTICA,14154010,11975
CORDOBA,Sobremonte,San Francisco del Chañar,FIBRA OPTICA,14154050,994
CORDOBA,Sobremonte,San Francisco del Chañar,Otros,14154050,3547
CORDOBA,Sobremonte,San Francisco del Chañar,SATELITAL,14154050,9017
CORDOBA,Tercero Arriba,Almafuerte,ADSL,14161010,7
CORDOBA,Tercero Arriba,Almafuerte,CABLEMODEM,14161010,16864
CORDOBA,Tercero Arriba,Almafuerte,FIBRA OPTICA,14161010,3
CORDOBA,Tercero Arriba,Almafuerte,WIRELESS,14161010,34541
CORDOBA,Tercero Arriba,Colonia Almada,WIRELESS,14161020,5
CORDOBA,Tercero Arriba,Corralito,FIBRA OPTICA,14161030,92
CORDOBA,Tercero Arriba,Corralito,Otros,14161030,29730
CORDOBA,Tercero Arriba,Corralito,SATELITAL,14161030,5
CORDOBA,Tercero Arriba,Corralito,WIRELESS,14161030,7537
CORDOBA,Tercero Arriba,Dalmacio Vélez,FIBRA OPTICA,14161040,1
CORDOBA,Tercero Arriba,General Fotheringham,ADSL,14161050,433
CORDOBA,Tercero Arriba,General Fotheringham,WIRELESS,14161050,58579
CORDOBA,Tercero Arriba,Hernando,ADSL,14161060,24
CORDOBA,Tercero Arriba,Hernando,CABLEMODEM,14161060,238
CORDOBA,Tercero Arriba,Hernando,FIBRA OPTICA,14161060,66357
CORDOBA,Tercero Arriba,James Craik,ADSL,14161070,1
CORDOBA,Tercero Arriba,James Craik,CABLEMODEM,14161070,17314
CORDOBA,Tercero Arriba,James Craik,FIBRA OPTICA,14161070,1
CORDOBA,Tercero Arriba,James Craik,WIRELESS,14161070,3
CORDOBA,Tercero Arriba,Las Isletillas,WIRELESS,14161080,1091
CORDOBA,Tercero Arriba,Las Perdices,ADSL,14161090,11
CORDOBA,Tercero Arriba,Las Perdices,FIBRA OPTICA,14161090,375600
CORDOBA,Tercero Arriba,Las Perdices,SATELITAL,14161090,1
CORDOBA,Tercero Arriba,Las Perdices,WIRELESS,14161090,30
CORDOBA,Tercero Arriba,Oliva,ADSL,14161110,3
CORDOBA,Tercero Arriba,Oliva,FIBRA OPTICA,14161110,1
CORDOBA,Tercero Arriba,Oliva,WIRELESS,14161110,147085
CORDOBA,Tercero Arriba,Pampayasta Norte,WIRELESS,14161120,5
CORDOBA,Tercero Arriba,Pampayasta Sur,FIBRA OPTICA,14161130,3301
CORDOBA,Tercero Arriba,Pampayasta Sur,SATELITAL,14161130,1
CORDOBA,Tercero Arriba,Punta del Agua,WIRELESS,14161140,1
CORDOBA,Tercero Arriba,Río Tercero,ADSL,14161150,1442
CORDOBA,Tercero Arriba,Río Tercero,CABLEMODEM,14161150,1
CORDOBA,Tercero Arriba,Río Tercero,FIBRA OPTICA,14161150,553467
CORDOBA,Tercero Arriba,Río Tercero,SATELITAL,14161150,2
CORDOBA,Tercero Arriba,Río Tercero,WIRELESS,14161150,3
CORDOBA,Tercero Arriba,Tancacha,ADSL,14161160,86440
CORDOBA,Tercero Arriba,Tancacha,SATELITAL,14161160,372
CORDOBA,Tercero Arriba,Tancacha,WIRELESS,14161160,1
CORDOBA,Tercero Arriba,Villa Ascasubi,WIRELESS,14161170,1
CORDOBA,Totoral,Las Peñas,ADSL,14168060,68405
CORDOBA,Totoral,Las Peñas,WIRELESS,14168060,70
CORDOBA,Totoral,Sarmiento,ADSL,14168090,34
CORDOBA,Totoral,Sarmiento,Otros,14168090,37
CORDOBA,Totoral,Sinsacate,ADSL,14168110,176
CORDOBA,Totoral,Sinsacate,FIBRA OPTICA,14168110,115
CORDOBA,Totoral,Sinsacate,WIRELESS,14168110,1644
CORDOBA,Totoral,Villa del Totoral,ADSL,14168120,1
CORDOBA,Totoral,Villa del Totoral,FIBRA OPTICA,14168120,332
CORDOBA,Totoral,Villa del Totoral,Otros,14168120,780
CORDOBA,Totoral,Villa del Totoral,WIRELESS,14168120,3424
CORDOBA,Tulumba,Las Arrias,ADSL,14175050,31
CORDOBA,Tulumba,Las Arrias,Otros,14175050,1901
CORDOBA,Tulumba,Rosario del Saladillo,FIBRA OPTICA,14175070,2272
CORDOBA,Tulumba,San José de la Dormida,ADSL,14175080,914
CORDOBA,Tulumba,San José de la Dormida,SATELITAL,14175080,47
CORDOBA,Tulumba,San José de la Dormida,WIRELESS,14175080,861
CORDOBA,Tulumba,San Pedro Norte,WIRELESS,14175100,35211
CORDOBA,Tulumba,Villa Tulumba,FIBRA OPTICA,14175110,17716
CORDOBA,Tulumba,Villa Tulumba,WIRELESS,14175110,42
CORDOBA,Unión,Alto Alegre,ADSL,14182020,8099
CORDOBA,Unión,Alto Alegre,CABLEMODEM,14182020,372
CORDOBA,Unión,Alto Alegre,FIBRA OPTICA,14182020,834
CORDOBA,Unión,Ballesteros,ADSL,14182040,20
CORDOBA,Unión,Ballesteros,FIBRA OPTICA,14182040,3816
CORDOBA,Unión,Ballesteros,WIRELESS,14182040,234
CORDOBA,Unión,Ballesteros Sur,FIBRA OPTICA,14182050,2
CORDOBA,Unión,Ballesteros Sur,WIRELESS,14182050,416
CORDOBA,Unión,Bell Ville,ADSL,14182060,780
CORDOBA,Unión,Bell Ville,CABLEMODEM,14182060,2925
CORDOBA,Unión,Bell Ville,FIBRA OPTICA,14182060,167
CORDOBA,Unión,Canals,ADSL,14182080,385
CORDOBA,Unión,Canals,FIBRA OPTICA,14182080,5115
CORDOBA,Unión,Canals,WIRELESS,14182080,4784
CORDOBA,Unión,Chilibroste,ADSL,14182090,106
CORDOBA,Unión,Chilibroste,FIBRA OPTICA,14182090,700
CORDOBA,Unión,Chilibroste,WIRELESS,14182090,1
CORDOBA,Unión,Cintra,ADSL,14182100,8237
CORDOBA,Unión,Cintra,FIBRA OPTICA,14182100,137
CORDOBA,Unión,Cintra,SATELITAL,14182100,3421
CORDOBA,Unión,Cintra,WIRELESS,14182100,1975
CORDOBA,Unión,Colonia Bismarck,CABLEMODEM,14182110,3435
CORDOBA,Unión,Colonia Bismarck,WIRELESS,14182110,2294
CORDOBA,Unión,Idiazabal,FIBRA OPTICA,14182130,19
CORDOBA,Unión,Idiazabal,SATELITAL,14182130,33117
CORDOBA,Unión,Justiniano Posse,FIBRA OPTICA,14182140,55941
CORDOBA,Unión,Justiniano Posse,WIRELESS,14182140,650
CORDOBA,Unión,Laborde,ADSL,14182150,1053
CORDOBA,Unión,Monte Maíz,ADSL,14182170,222
CORDOBA,Unión,Monte Maíz,CABLEMODEM,14182170,23172
CORDOBA,Unión,Monte Maíz,FIBRA OPTICA,14182170,1610
CORDOBA,Unión,Morrison,ADSL,14182180,679
CORDOBA,Unión,Morrison,FIBRA OPTICA,14182180,150
CORDOBA,Unión,Noetinger,FIBRA OPTICA,14182190,16640
CORDOBA,Unión,Noetinger,Otros,14182190,8
CORDOBA,Unión,Noetinger,WIRELESS,14182190,69
CORDOBA,Unión,Ordóñez,ADSL,14182200,34
CORDOBA,Unión,Ordóñez,FIBRA OPTICA,14182200,836
CORDOBA,Unión,Pascanas,FIBRA OPTICA,14182210,247
CORDOBA,Unión,Pascanas,WIRELESS,14182210,1870
CORDOBA,Unión,Pueblo Italiano,CABLEMODEM,14182220,5642
CORDOBA,Unión,Pueblo Italiano,SATELITAL,14182220,11441
CORDOBA,Unión,Ramón J. Cárcano,WIRELESS,14182230,6185
CORDOBA,Unión,San Antonio de Litín,ADSL,14182240,4369
CORDOBA,Unión,San Antonio de Litín,FIBRA OPTICA,14182240,14321
CORDOBA,Unión,San Antonio de Litín,Otros,14182240,76
CORDOBA,Unión,San Antonio de Litín,WIRELESS,14182240,13374
CORDOBA,Unión,San Marcos,ADSL,14182250,21
CORDOBA,Unión,San Marcos,FIBRA OPTICA,14182250,18414
CORDOBA,Unión,Viamonte,ADSL,14182270,1
CORDOBA,Unión,Wenceslao Escalante,ADSL,14182290,5603
CORDOBA,Unión,Wenceslao Escalante,CABLEMODEM,14182290,56
CORDOBA,Unión,Wenceslao Escalante,SATELITAL,14182290,13739
CORDOBA,Unión,Wenceslao Escalante,WIRELESS,14182290,141
CORRIENTES,Bella Vista,Bella Vista,ADSL,18007010,3484
CORRIENTES,Bella Vista,Bella Vista,CABLEMODEM,18007010,8047
CORRIENTES,Bella Vista,Bella Vista,FIBRA OPTICA,18007010,5560
CORRIENTES,Bella Vista,Bella Vista,Otros,18007010,7643
CORRIENTES,Bella Vista,Bella Vista,SATELITAL,18007010,29
CORRIENTES,Bella Vista,Bella Vista,WIRELESS,18007010,190
CORRIENTES,Berón de Astrada,Berón de Astrada,SATELITAL,18014010,31184
CORRIENTES,Capital,Corrientes,ADSL,18021020,2
CORRIENTES,Capital,Corrientes,CABLEMODEM,18021020,1255
CORRIENTES,Capital,Corrientes,DIAL UP,18021020,1
CORRIENTES,Capital,Corrientes,FIBRA OPTICA,18021020,158
CORRIENTES,Capital,Corrientes,Otros,18021020,3
CORRIENTES,Capital,Corrientes,SATELITAL,18021020,31
CORRIENTES,Capital,Corrientes,WIRELESS,18021020,14710
CORRIENTES,Capital,Laguna Brava,SATELITAL,18021030,2
CORRIENTES,Capital,Riachuelo,SATELITAL,18021040,87
CORRIENTES,Capital,Riachuelo,WIRELESS,18021040,10
CORRIENTES,Capital,San Cayetano,SATELITAL,18021050,83
CORRIENTES,Concepción,Concepción,FIBRA OPTICA,18028010,7973
CORRIENTES,Concepción,Concepción,WIRELESS,18028010,7
CORRIENTES,Concepción,Santa Rosa,FIBRA OPTICA,18028020,7589
CORRIENTES,Concepción,Santa Rosa,Otros,18028020,18
CORRIENTES,Concepción,Santa Rosa,WIRELESS,18028020,133
CORRIENTES,Concepción,Tabay,SATELITAL,18028030,25408
CORRIENTES,Concepción,Tabay,WIRELESS,18028030,3
CORRIENTES,Concepción,Tatacua,SATELITAL,18028040,4897
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,SATELITAL,18035010,10133
CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,WIRELESS,18035010,8411
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,ADSL,18035020,53772
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,FIBRA OPTICA,18035020,5
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,Otros,18035020,1818
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,SATELITAL,18035020,10313
CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,WIRELESS,18035020,714
CORRIENTES,Curuzú Cuatiá,Perugorría,SATELITAL,18035030,74948
CORRIENTES,Curuzú Cuatiá,Perugorría,WIRELESS,18035030,53
CORRIENTES,Empedrado,El Sombrero,ADSL,18042010,88
CORRIENTES,Empedrado,El Sombrero,SATELITAL,18042010,7337
CORRIENTES,Empedrado,El Sombrero,WIRELESS,18042010,15
CORRIENTES,Empedrado,Empedrado,ADSL,18042020,19
CORRIENTES,Empedrado,Empedrado,CABLEMODEM,18042020,9
CORRIENTES,Empedrado,Empedrado,SATELITAL,18042020,19975
CORRIENTES,Empedrado,Empedrado,WIRELESS,18042020,134
CORRIENTES,Esquina,Esquina,ADSL,18049010,58
CORRIENTES,Esquina,Esquina,CABLEMODEM,18049010,19378
CORRIENTES,Esquina,Esquina,FIBRA OPTICA,18049010,1
CORRIENTES,Esquina,Esquina,Otros,18049010,2
CORRIENTES,Esquina,Esquina,SATELITAL,18049010,23046
CORRIENTES,Esquina,Esquina,WIRELESS,18049010,311
CORRIENTES,Esquina,Pueblo Libertador,SATELITAL,18049020,13
CORRIENTES,Esquina,Pueblo Libertador,WIRELESS,18049020,6694
CORRIENTES,General Alvear,Alvear,ADSL,18056010,8
CORRIENTES,General Alvear,Alvear,SATELITAL,18056010,1368
CORRIENTES,General Paz,Itá Ibaté,ADSL,18063010,242593
CORRIENTES,General Paz,Itá Ibaté,CABLEMODEM,18063010,402
CORRIENTES,General Paz,Itá Ibaté,SATELITAL,18063010,9
CORRIENTES,General Paz,Itá Ibaté,WIRELESS,18063010,5952
CORRIENTES,General Paz,Lomas de Vallejos,SATELITAL,18063020,11
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,CABLEMODEM,18063030,495
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,FIBRA OPTICA,18063030,295368
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,WIRELESS,18063030,16
CORRIENTES,General Paz,Palmar Grande,SATELITAL,18063040,891
CORRIENTES,General Paz,Palmar Grande,WIRELESS,18063040,1
CORRIENTES,Goya,Colonia Carolina,SATELITAL,18070010,27
CORRIENTES,Goya,Colonia Carolina,WIRELESS,18070010,11502
CORRIENTES,Goya,Goya,ADSL,18070020,1
CORRIENTES,Goya,Goya,CABLEMODEM,18070020,1
CORRIENTES,Goya,Goya,FIBRA OPTICA,18070020,198178
CORRIENTES,Goya,Goya,Otros,18070020,18929
CORRIENTES,Goya,Goya,SATELITAL,18070020,21
CORRIENTES,Goya,Goya,WIRELESS,18070020,5047
CORRIENTES,ItatÍ,Itatí,ADSL,18077010,1
CORRIENTES,ItatÍ,Itatí,SATELITAL,18077010,1
CORRIENTES,ItatÍ,Itatí,WIRELESS,18077010,3190
CORRIENTES,ItatÍ,Ramada Paso,WIRELESS,18077020,1
CORRIENTES,Ituzaingó,Colonia Liebig's,CABLEMODEM,18084010,6242
CORRIENTES,Ituzaingó,Colonia Liebig's,Otros,18084010,10
CORRIENTES,Ituzaingó,Colonia Liebig's,SATELITAL,18084010,57
CORRIENTES,Ituzaingó,Colonia Liebig's,WIRELESS,18084010,118
CORRIENTES,Ituzaingó,Ituzaingó,ADSL,18084020,2572
CORRIENTES,Ituzaingó,Ituzaingó,FIBRA OPTICA,18084020,1721
CORRIENTES,Ituzaingó,Ituzaingó,Otros,18084020,5092
CORRIENTES,Ituzaingó,Ituzaingó,SATELITAL,18084020,480
CORRIENTES,Ituzaingó,Villa Olivari,FIBRA OPTICA,18084050,1718
CORRIENTES,Ituzaingó,Villa Olivari,SATELITAL,18084050,2751
CORRIENTES,Ituzaingó,Villa Olivari,WIRELESS,18084050,6875
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,FIBRA OPTICA,18091020,4890
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,SATELITAL,18091020,11640
CORRIENTES,Lavalle,Gobernador Juan E. Martínez,WIRELESS,18091020,8
CORRIENTES,Lavalle,Lavalle,SATELITAL,18091030,1673
CORRIENTES,Lavalle,Lavalle,WIRELESS,18091030,3548
CORRIENTES,Lavalle,Santa Lucía,ADSL,18091040,2451
CORRIENTES,Lavalle,Santa Lucía,FIBRA OPTICA,18091040,1421
CORRIENTES,Lavalle,Santa Lucía,SATELITAL,18091040,589
CORRIENTES,Lavalle,Santa Lucía,WIRELESS,18091040,2834
CORRIENTES,Mburucuyá,Mburucuyá,FIBRA OPTICA,18098010,31709
CORRIENTES,Mburucuyá,Mburucuyá,SATELITAL,18098010,37081
CORRIENTES,Mburucuyá,Mburucuyá,WIRELESS,18098010,1705
CORRIENTES,Mercedes,Felipe Yofré,SATELITAL,18105010,2442
CORRIENTES,Mercedes,Mariano I. Loza  (Est. Justino Solari),SATELITAL,18105020,360
CORRIENTES,Mercedes,Mariano I. Loza  (Est. Justino Solari),WIRELESS,18105020,25789
CORRIENTES,Mercedes,Mercedes,ADSL,18105030,1851
CORRIENTES,Mercedes,Mercedes,CABLEMODEM,18105030,1
CORRIENTES,Mercedes,Mercedes,FIBRA OPTICA,18105030,266
CORRIENTES,Mercedes,Mercedes,SATELITAL,18105030,13975
CORRIENTES,Mercedes,Mercedes,WIRELESS,18105030,1
CORRIENTES,Monte Caseros,Colonia Libertad,WIRELESS,18112010,20
CORRIENTES,Monte Caseros,Estación Libertad,WIRELESS,18112020,86
CORRIENTES,Monte Caseros,Juan Pujol,FIBRA OPTICA,18112030,113
CORRIENTES,Monte Caseros,Juan Pujol,SATELITAL,18112030,4177
CORRIENTES,Monte Caseros,Juan Pujol,WIRELESS,18112030,4821
CORRIENTES,Monte Caseros,Mocoretá,ADSL,18112040,6815
CORRIENTES,Monte Caseros,Mocoretá,FIBRA OPTICA,18112040,390
CORRIENTES,Monte Caseros,Mocoretá,SATELITAL,18112040,2334
CORRIENTES,Monte Caseros,Mocoretá,WIRELESS,18112040,5417
CORRIENTES,Monte Caseros,Monte Caseros,ADSL,18112050,14797
CORRIENTES,Monte Caseros,Monte Caseros,FIBRA OPTICA,18112050,358
CORRIENTES,Monte Caseros,Monte Caseros,SATELITAL,18112050,2399
CORRIENTES,Monte Caseros,Monte Caseros,WIRELESS,18112050,48690
CORRIENTES,Monte Caseros,Parada Acuña,WIRELESS,18112060,1486
CORRIENTES,Monte Caseros,Parada Labougle,Otros,18112070,5069
CORRIENTES,Monte Caseros,Parada Labougle,WIRELESS,18112070,1
CORRIENTES,Otros,Otros,Otros,Sin Datos,9566
CORRIENTES,Paso de los Libres,Bonpland,WIRELESS,18119010,863
CORRIENTES,Paso de los Libres,Parada Pucheta,WIRELESS,18119020,6383
CORRIENTES,Paso de los Libres,Paso de los Libres,ADSL,18119030,40205
CORRIENTES,Paso de los Libres,Paso de los Libres,FIBRA OPTICA,18119030,69813
CORRIENTES,Paso de los Libres,Paso de los Libres,SATELITAL,18119030,780
CORRIENTES,Paso de los Libres,Paso de los Libres,WIMAX,18119030,1
CORRIENTES,Paso de los Libres,Paso de los Libres,WIRELESS,18119030,2043
CORRIENTES,Saladas,Saladas,ADSL,18126010,154
CORRIENTES,Saladas,Saladas,SATELITAL,18126010,51544
CORRIENTES,Saladas,San Lorenzo,FIBRA OPTICA,18126020,3543
CORRIENTES,Saladas,San Lorenzo,Otros,18126020,708
CORRIENTES,Saladas,San Lorenzo,SATELITAL,18126020,302
CORRIENTES,Saladas,San Lorenzo,WIRELESS,18126020,1
CORRIENTES,San Cosme,Paso de la Patria,FIBRA OPTICA,18133020,49
CORRIENTES,San Cosme,Paso de la Patria,Otros,18133020,35
CORRIENTES,San Cosme,Paso de la Patria,SATELITAL,18133020,158
CORRIENTES,San Cosme,Paso de la Patria,WIRELESS,18133020,1447
CORRIENTES,San Cosme,San Cosme,ADSL,18133030,10284
CORRIENTES,San Cosme,San Cosme,Otros,18133030,3296
CORRIENTES,San Cosme,San Cosme,SATELITAL,18133030,2059
CORRIENTES,San Cosme,San Cosme,WIRELESS,18133030,5047
CORRIENTES,San Cosme,Santa Ana,Otros,18133040,108
CORRIENTES,San Cosme,Santa Ana,WIRELESS,18133040,162
CORRIENTES,San Luis del Palmar,San Luis del Palmar,SATELITAL,18140010,10654
CORRIENTES,San Martín,La Cruz,ADSL,18147030,40
CORRIENTES,San Martín,La Cruz,SATELITAL,18147030,1172
CORRIENTES,San Miguel,Loreto,SATELITAL,18154010,2964
CORRIENTES,San Miguel,Loreto,WIRELESS,18154010,9
CORRIENTES,San Miguel,San Miguel,FIBRA OPTICA,18154020,268
CORRIENTES,San Miguel,San Miguel,SATELITAL,18154020,3
CORRIENTES,San Miguel,San Miguel,WIRELESS,18154020,13
CORRIENTES,San Roque,Chavarría,SATELITAL,18161010,1361
CORRIENTES,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),SATELITAL,18161040,11492
CORRIENTES,San Roque,San Roque,SATELITAL,18161050,11104
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,ADSL,18168030,581
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,FIBRA OPTICA,18168030,109
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,OTROS,18168030,1970
CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,SATELITAL,18168030,26
CORRIENTES,Santo Tomé,José Rafael Gómez,WIRELESS,18168010,32
CORRIENTES,Santo Tomé,Santo Tomé,ADSL,18168040,1268
CORRIENTES,Santo Tomé,Santo Tomé,FIBRA OPTICA,18168040,1637
CORRIENTES,Santo Tomé,Santo Tomé,SATELITAL,18168040,2959
CORRIENTES,Santo Tomé,Santo Tomé,WIRELESS,18168040,2889
CORRIENTES,Sauce,Sauce,CABLEMODEM,18175010,5128
CORRIENTES,Sauce,Sauce,Otros,18175010,2351
CORRIENTES,Sauce,Sauce,SATELITAL,18175010,10
ENTRE RIOS,Colón,Arroyo Barú,FIBRA OPTICA,30008010,946
ENTRE RIOS,Colón,Arroyo Barú,WIRELESS,30008010,10327
ENTRE RIOS,Colón,Colón,ADSL,30008020,23495
ENTRE RIOS,Colón,Colón,CABLEMODEM,30008020,362
ENTRE RIOS,Colón,Colón,FIBRA OPTICA,30008020,4
ENTRE RIOS,Colón,Colón,Otros,30008020,4687
ENTRE RIOS,Colón,Colón,SATELITAL,30008020,8
ENTRE RIOS,Colón,Colón,WIRELESS,30008020,268
ENTRE RIOS,Colón,Colonia Hugues,WIRELESS,30008030,1
ENTRE RIOS,Colón,El Brillante,WIRELESS,30008100,45106
ENTRE RIOS,Colón,Hambis,Otros,30008040,1
ENTRE RIOS,Colón,Hocker,WIRELESS,30008050,9395
ENTRE RIOS,Colón,La Clarita,FIBRA OPTICA,30008060,2
ENTRE RIOS,Colón,La Clarita,WIRELESS,30008060,1
ENTRE RIOS,Colón,Pueblo Cazes,Otros,30008070,4381
ENTRE RIOS,Colón,Pueblo Cazes,WIRELESS,30008070,281
ENTRE RIOS,Colón,Pueblo Liebig's,FIBRA OPTICA,30008080,200
ENTRE RIOS,Colón,Pueblo Liebig's,WIRELESS,30008080,299
ENTRE RIOS,Colón,San José,ADSL,30008090,19
ENTRE RIOS,Colón,San José,Otros,30008090,1599
ENTRE RIOS,Colón,San José,WIRELESS,30008090,3
ENTRE RIOS,Colón,Ubajay,ADSL,30008100,6
ENTRE RIOS,Colón,Ubajay,FIBRA OPTICA,30008100,62
ENTRE RIOS,Colón,Ubajay,WIRELESS,30008100,143
ENTRE RIOS,Colón,Villa  Elisa,ADSL,30008110,1276
ENTRE RIOS,Colón,Villa  Elisa,CABLEMODEM,30008110,185
ENTRE RIOS,Colón,Villa  Elisa,DIAL UP,30008110,2312
ENTRE RIOS,Colón,Villa  Elisa,FIBRA OPTICA,30008110,6114
ENTRE RIOS,Colón,Villa  Elisa,WIRELESS,30008110,2327
ENTRE RIOS,Concordia,Clodomiro Ledesma,Otros,30015020,2454
ENTRE RIOS,Concordia,Concordia,ADSL,30015060,2198
ENTRE RIOS,Concordia,Concordia,CABLEMODEM,30015060,29499
ENTRE RIOS,Concordia,Concordia,FIBRA OPTICA,30015060,516
ENTRE RIOS,Concordia,Concordia,OTROS,30015060,1562
ENTRE RIOS,Concordia,Concordia,SATELITAL,30015060,15195
ENTRE RIOS,Concordia,Concordia,WIRELESS,30015060,1
ENTRE RIOS,Concordia,La Criolla,FIBRA OPTICA,30015090,5102
ENTRE RIOS,Concordia,La Criolla,WIRELESS,30015090,10118
ENTRE RIOS,Concordia,Los Charrúas,WIRELESS,30015100,1543
ENTRE RIOS,Concordia,Pedernal,Otros,30015130,3792
ENTRE RIOS,Concordia,Pedernal,WIRELESS,30015130,1
ENTRE RIOS,Diamante,Aldea Brasilera,WIRELESS,30021010,2900
ENTRE RIOS,Diamante,Aldea Protestante,ADSL,30021020,23478
ENTRE RIOS,Diamante,Aldea Protestante,FIBRA OPTICA,30021020,1939
ENTRE RIOS,Diamante,Aldea Protestante,Otros,30021020,3
ENTRE RIOS,Diamante,Aldea Protestante,WIRELESS,30021020,95
ENTRE RIOS,Diamante,Aldea Spatzenkutter,WIRELESS,30021050,5863
ENTRE RIOS,Diamante,Aldea Valle María,FIBRA OPTICA,30021060,1290
ENTRE RIOS,Diamante,Aldea Valle María,WIMAX,30021060,8
ENTRE RIOS,Diamante,Aldea Valle María,WIRELESS,30021060,474
ENTRE RIOS,Diamante,Colonia Ensayo,WIRELESS,30021070,129
ENTRE RIOS,Diamante,Diamante,ADSL,30021080,8
ENTRE RIOS,Diamante,Diamante,CABLEMODEM,30021080,9
ENTRE RIOS,Diamante,Diamante,WIRELESS,30021080,9
ENTRE RIOS,Diamante,Estación Camps,WIRELESS,30021090,407
ENTRE RIOS,Diamante,General Alvear,WIRELESS,30021100,8
ENTRE RIOS,Diamante,General Racedo,WIRELESS,30021110,404
ENTRE RIOS,Diamante,General Ramírez,ADSL,30021120,2
ENTRE RIOS,Diamante,General Ramírez,CABLEMODEM,30021120,180
ENTRE RIOS,Diamante,General Ramírez,WIRELESS,30021120,742
ENTRE RIOS,Diamante,OTROS,WIRELESS,Sin Datos,85
ENTRE RIOS,Diamante,Strobel,CABLEMODEM,30021120,1481
ENTRE RIOS,Diamante,Villa Libertador San Martín,ADSL,30021150,22
ENTRE RIOS,Diamante,Villa Libertador San Martín,Otros,30021150,15442
ENTRE RIOS,Diamante,Villa Libertador San Martín,WIRELESS,30021150,287
ENTRE RIOS,Federación,Chajarí,ADSL,30028010,9019
ENTRE RIOS,Federación,Chajarí,CABLEMODEM,30028010,209
ENTRE RIOS,Federación,Chajarí,FIBRA OPTICA,30028010,4503
ENTRE RIOS,Federación,Chajarí,WIRELESS,30028010,36934
ENTRE RIOS,Federación,Colonia Alemana,WIRELESS,30028020,11474
ENTRE RIOS,Federación,Colonia Ensanche Sauce,WIRELESS,30028090,137
ENTRE RIOS,Federación,Colonia La Argentina,WIRELESS,30028040,5936
ENTRE RIOS,Federación,Colonia Peña,WIRELESS,30028050,469
ENTRE RIOS,Federación,Colonia Santa María,WIRELESS,30028040,23
ENTRE RIOS,Federación,Federación,ADSL,30028070,5566
ENTRE RIOS,Federación,Federación,FIBRA OPTICA,30028070,2
ENTRE RIOS,Federación,Federación,WIRELESS,30028070,86
ENTRE RIOS,Federación,Los Conquistadores,CABLEMODEM,30028080,16
ENTRE RIOS,Federación,Los Conquistadores,WIRELESS,30028080,737
ENTRE RIOS,Federación,San Jaime de la Frontera,CABLEMODEM,30028090,2208
ENTRE RIOS,Federación,San Jaime de la Frontera,WIRELESS,30028090,1348
ENTRE RIOS,Federación,San Pedro,FIBRA OPTICA,30028100,3081
ENTRE RIOS,Federación,San Pedro,WIRELESS,30028100,4179
ENTRE RIOS,Federación,San Ramón,WIRELESS,30028105,10699
ENTRE RIOS,Federación,Santa Ana,CABLEMODEM,30028110,1584
ENTRE RIOS,Federación,Santa Ana,FIBRA OPTICA,30028110,1108
ENTRE RIOS,Federación,Santa Ana,WIRELESS,30028110,13894
ENTRE RIOS,Federación,Villa del Rosario,CABLEMODEM,30028120,13
ENTRE RIOS,Federación,Villa del Rosario,FIBRA OPTICA,30028120,10780
ENTRE RIOS,Federación,Villa del Rosario,WIRELESS,30028120,1251
ENTRE RIOS,Federal,Conscripto Bernardi,WIRELESS,30035010,8856
ENTRE RIOS,Federal,El Cimarrón,WIRELESS,30035020,4467
ENTRE RIOS,Federal,Federal,ADSL,30035030,19102
ENTRE RIOS,Federal,Federal,FIBRA OPTICA,30035030,6480
ENTRE RIOS,Federal,Federal,Otros,30035030,626
ENTRE RIOS,Federal,Federal,WIRELESS,30035030,155
ENTRE RIOS,Federal,Nueva Vizcaya,WIRELESS,30035040,53012
ENTRE RIOS,Federal,Sauce de Luna,FIBRA OPTICA,30035050,2
ENTRE RIOS,Federal,Sauce de Luna,SATELITAL,30035050,4
ENTRE RIOS,Federal,Sauce de Luna,WIRELESS,30035050,1
ENTRE RIOS,Feliciano,San José de Feliciano,FIBRA OPTICA,30042010,111499
ENTRE RIOS,Feliciano,San José de Feliciano,SATELITAL,30042010,1
ENTRE RIOS,Feliciano,San José de Feliciano,WIRELESS,30042010,1
ENTRE RIOS,Feliciano,San Víctor,WIRELESS,30042020,2
ENTRE RIOS,Gualeguay,General Galarza,ADSL,30049030,28343
ENTRE RIOS,Gualeguay,General Galarza,WIRELESS,30049030,1
